CHR,GAIN,AMPLI,LOSS,LOH
13q,25.13,0,0,0
14q,54.46,0,12.9,0
15q,73.51,0,0,23.17
16q,100,0,0,6.08
17q,100,0,0,7.64
18q,20.31,0,0,0
19q,99.74,0,0,0
20q,99.81,0,0,0
21q,63.86,0,0,0
22q,100,0,0,0
Yq,0,0,100,0
Xq,35.3,0,0,0
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,2.88,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,6.22,0,0,0
16p,0,0,0,9.66
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,8.77
1q,0,0,1.34,2.36
2q,0,0,0,0
3q,0,0,0,0
4q,0.27,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,0,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,0,3.94
11q,0,0,0,0
12q,0,0,0,3.02
13q,0,0,0,0
14q,2.19,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,1.62,0,0,5.17
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,5.68
1p,0,0,0,0
2p,0,0,0.44,4.05
3p,0,0,0,6.95
4p,0,0,0,0
5p,0,0,0,0
6p,20.63,0,0,6.34
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,0,18.15
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,100,0
1q,0,0,0,2.53
2q,0,0,0,3.48
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,90.32,0
7q,0,0,0,2.82
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0,3.72
13q,0,0,0,0
14q,0,0,0.51,0
15q,0,0,0,0
16q,0,0,0,6.36
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,1.01,0,0,0
Yq,0,0,0,0
Xq,0,0,100,0
1p,0,0,0.61,2.25
2p,0,0,0,0
3p,0,0,100,0
4p,0,0,100,0
5p,2.6,0,0.73,0
6p,0,0,0,4.72
7p,0,0,0,0
8p,18.75,0,82.12,0
9p,0,0,100,0
10p,44.06,0,0,0
11p,99.27,0,0,6.99
12p,99.7,0,0,93.78
16p,34.24,0,1.17,0
17p,0,0,0,99.89
18p,100,0,0,0
19p,24.71,0,72.79,0
20p,15.36,0,83.2,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,10.21,0,0,0
1q,100,0,0,0
2q,0,0,0,0
3q,100,0,0,0
4q,0,0,99.92,0
5q,1.75,0,0.29,0
6q,3.48,0,0,3.28
7q,0,0,0,14.33
8q,98.66,0,0,0
9q,0,0,99.98,0
10q,61.73,0,0,0
11q,100,0,0,0
12q,100,0,0,99.97
13q,0,0,0.32,0
14q,0,0,0,0
15q,0,0,0,0
16q,21.51,0,0,0
17q,0,0,1.48,100
18q,4.29,0,95.68,0
19q,23.1,0,3.81,68.74
20q,100,0,0,0
21q,0,0,87.49,0
22q,0,0,87.34,0
Yq,0,0,0,0
Xq,19.05,0,0,0
1p,0,0,0,99.93
2p,3.62,0,2.73,97.8
3p,100,0,0,0
4p,100,0,0,0
5p,98.45,0,0,0
6p,37.66,0,0,0
7p,0,0,1.77,99.98
8p,99.61,0,0,0
9p,0,0,0,82.95
10p,0,0,0,100
11p,0,0,0,100
12p,0,0,0,99.63
16p,100,0,0,0
17p,0,0,0,99.89
18p,100,0,0,0
19p,0,0,0,0
20p,0,0,0,100
21p,85.12,0,0,0
Yp,56.53,0,0,0
Xp,95.68,0,0,0
1q,0,0,0,94.42
2q,0,0,0,100
3q,100,0,0,0
4q,99.92,0,0.49,0
5q,4.47,0,2.75,2.88
6q,100,0,0.58,0
7q,0,0,62.94,100
8q,99.07,0,1.53,2.81
9q,92.69,0,0,0
10q,0,0,27.86,99.99
11q,41.54,0,0,100
12q,33.38,0,0,99.97
13q,100,0,0,0
14q,98.92,0,0,0
15q,99.79,0,0,7.26
16q,100,0,0,0
17q,0,0,0,100
18q,99.99,0,0,0
19q,99.97,0,0,0
20q,98.97,0,0,0
21q,98.82,0,0,0
22q,21.94,0,0,79.76
Yq,100,0,0,0
Xq,99.69,0,1.05,0
1p,0,0,0,3.05
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,0,6.05
6p,0,0,0,4.3
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,7.15
12p,0,0,0,0
16p,0,0,0,14.71
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,2.15
6q,0,0,0,0
7q,0,0,0,3.48
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0,0
13q,0,0,0,3.78
14q,0,0,0,3.75
15q,0,0,0,4.51
16q,0,0,0,7.28
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,1.96,0
21q,0,0,0,0
22q,0,0,0,77.1
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,99.93,0
2p,0,0,97.13,0
3p,0,0,0.34,0
4p,0,0,100,0
5p,1.04,0,0,0
6p,0,0,100,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,68.99,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,0,0
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,2.83
2q,0,0,91.19,0
3q,0,0,0,0
4q,0,0,99.92,0
5q,0,0,0,0
6q,0,0,99.11,0
7q,0,0,0,0
8q,0.5,0,0,0
9q,0,0,0,0
10q,39.09,0,0,38.3
11q,0,0,0,0
12q,0,0,0,0
13q,0,0,0,0
14q,0.42,0,0,0
15q,1.15,0,0,0
16q,0,0,2.15,5.75
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,99.97,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,0.55,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,99.94,0,0,0
6p,0,0,0,0
7p,100,0,0,0
8p,99.66,0,0,0
9p,0,0,38.39,0
10p,0,0,0,0
11p,0,0,11.46,0
12p,99.7,0,0,0
16p,0,0,0,9.66
17p,0,0,0,0
18p,0,0,39.3,0
19p,0,0,0,0
20p,100,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,0,0,92.32,4.37
1q,0,0,0,0
2q,0,0,0,4.57
3q,72.16,0,0,0
4q,0,0,0,0
5q,100,0,0,0
6q,0,0,0,2.38
7q,100,0,0,0
8q,100,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0,0,0,0
12q,100,0,0,0
13q,0,0,2.09,3.03
14q,0,0,0,98.92
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,5.29,0
18q,0,0,0,0
19q,0,0,0,0
20q,100,0,0,0
21q,100,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,100,0
1p,0.69,0,0,0
2p,0,0,11.91,0
3p,0,0,95.07,0
4p,0,0,100,0
5p,0,0,0,0
6p,0,0,55.4,0
7p,0,0,0,0
8p,47.26,0,52.36,0
9p,0,0,0,0
10p,0,0,0.8,0
11p,0,0,24.08,0
12p,0,0,80.24,0
16p,0,0,0,0
17p,2.43,0,0,83.32
18p,0,0,0,0
19p,0,0,67.95,0
20p,0,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,8.19,0,91.75,0
1q,0,0,0,0
2q,0,0,4.49,0
3q,0,0,5.8,0
4q,0,0,99.92,0
5q,0,0,0,0
6q,0,0,1.44,0
7q,0,0,0,2.59
8q,97.32,0,0,4.1
9q,4.17,0,0,0
10q,0,0,0.51,0
11q,0,0,0,0
12q,0,0,62.06,0
13q,0,0,69.72,0
14q,0,0,21.14,0
15q,3.65,0,32.09,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,1.74,0
19q,0,0,13.93,0
20q,0,0,0,0
21q,0,0,78.65,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,3.29,0,94.08,0
1p,0,0,0,0
2p,0,0,0,2.77
3p,0,0,0,3.99
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,6.88
12p,0,0,0,0
16p,0,0,0,10.65
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,1.32,0
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,2.39
7q,0,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0,4.92
13q,0,0,0,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,0,0
2p,2.63,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,100,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,100,0
11p,0,0,100,0
12p,0,0,0,0
16p,0,0,57.52,0
17p,0,0,0,99.89
18p,0,0,0,0
19p,100,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,100,0
1q,0,0,0,5.33
2q,0,0,0,1.81
3q,0.34,0,0,0
4q,0,0,0,0
5q,0,0,0.37,2.14
6q,0,0,0,0
7q,100,0,0,0
8q,18.59,0,0,0
9q,0,0,0,0
10q,0,0,100,0
11q,0,0,90.6,0
12q,0.57,0,0,0
13q,0,0,62.46,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,67.73,0
17q,0,0,0,100
18q,0,0,0,0
19q,13.23,0,0,93.43
20q,0,0,1.83,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,100,0
1p,0,0,0,0
2p,100,0,0,0
3p,0,0,0.76,3.7
4p,97.99,0,0,0
5p,0,0,0,99.94
6p,100,0,0,0
7p,100,0,0,0
8p,99.66,0,0,0
9p,0,0,0,0
10p,0,0,0,100
11p,0,0,2.84,6.88
12p,0,0,0,0
16p,98.77,0,0,8.91
17p,0,0,0,99.89
18p,0,0,0,99.9
19p,0,0,0,100
20p,100,0,0,100
21p,0,0,0,0
Yp,0,0,0,0
Xp,100,0,0,0
1q,3.71,0,0.35,0
2q,97.15,0,0,2.9
3q,0,0,0.45,0
4q,50.04,0,4.28,45.69
5q,0,0,0,100
6q,42.84,0,0.34,0
7q,27.93,0,0,0
8q,100,0,0,0
9q,0,0,0,0
10q,0,0,0.71,99.99
11q,0,0,0.44,0
12q,0,0,0,0
13q,100,0,0,0
14q,0,0,0,98.92
15q,31.07,0,0,96.65
16q,100,0,0,0
17q,0,0,0,100
18q,0,0,0,99.99
19q,0,0,0,99.97
20q,1.04,0,0,0
21q,0,0,0,100
22q,0,0,0,0
Yq,0,0,0,0
Xq,99.69,0,0,0
1p,40.1,0,59.86,40.32
2p,0,0,88.46,0
3p,0,0,0,3.33
4p,100,0,0,0
5p,99.94,0,0,0
6p,0,0,65.7,0
7p,100,0,0,0
8p,0,0,99.66,0
9p,100,0,0,27.93
10p,0,0,100,0
11p,16.5,0,54.32,0
12p,0,0,0,0
16p,0.92,0,7.57,0
17p,0,0,0,99.89
18p,95.72,0,0,0
19p,0,0,0,0
20p,53.98,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,100,0,0,0
1q,97.62,0,1.71,2.83
2q,0,0,0.43,0
3q,0,0,18.05,12.08
4q,99.92,0,0,0
5q,100,0,0,0
6q,0,0,0,0
7q,100,0,0,0
8q,0,0,100,0
9q,99.98,0,0,0
10q,0,0,98.2,0
11q,0.41,0,0,0
12q,0.48,0,0,0
13q,0,0,100,0
14q,98.92,0,0,0
15q,0,0,99.79,0
16q,0,0,100,0
17q,0,0,0,4.76
18q,99.99,0,0,0
19q,0,0,0,0
20q,2.82,0,0,0
21q,16.46,0,0,0
22q,15.47,0,0,0
Yq,0,0,0,0
Xq,100,0,0,9.64
1p,5.78,0,0,0
2p,6.49,0,14.44,0
3p,0,0,100,0
4p,0,0,99.99,0
5p,15.83,0,64.96,0
6p,34.92,0,31.95,46.18
7p,7.88,0,0,0
8p,0,0,99.61,0
9p,0,0,100,82.95
10p,0,0,99.3,0
11p,10.71,0,81.26,0
12p,3.22,0,0,0
16p,6.88,0,77.98,0
17p,0,0,100,0
18p,0,0,0,0
19p,0,0,64.83,0
20p,54.27,0,35.61,33.82
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,92.76,0,0,0
1q,0,0,0,0
2q,5.82,0,1.37,0
3q,30.32,0,29.18,0
4q,27.45,0,8.51,0
5q,0,0,98.65,0
6q,0,0,75.67,0
7q,0,0,0,0
8q,81.41,0,13.97,0
9q,0,0,9.66,96.12
10q,0,0,0,0
11q,39.43,0,39.92,0
12q,18.57,0,74.57,0
13q,0,0,72.47,0
14q,98.92,0,0,0
15q,11.18,0,81.68,15.78
16q,15.22,0,0.74,0
17q,6.21,0,30.45,0
18q,2.43,0,85.23,0
19q,17.79,0,0,0
20q,0,0,0,0
21q,0,0,100,100
22q,60.45,0,0,0
Yq,0,0,0,0
Xq,69.87,0,25.43,0
1p,2.47,0,11.39,2.09
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,99.94,0,0,0
6p,0,0,0,0
7p,95.09,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,76.97,0,0,10.53
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,0,0
3q,30.54,0,0,0
4q,0,0,23.82,0
5q,3.28,0,6.46,0
6q,0,0,7.12,0
7q,0,0,0,0
8q,5.92,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0,0
13q,0,0,0,3.4
14q,0,0,15.7,0
15q,0,0,10.28,0
16q,81.61,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,17.67,0,39.83,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,2.34,2.1
2p,0,0,2.93,0
3p,0,0,0,2.9
4p,0,0,0,5.5
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,0,7.33
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,1.2,0
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,0
6q,0.29,0,0,0
7q,0,0,1.14,2.63
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0,0
13q,0,0,0,0
14q,0,0,0,0
15q,6.25,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,87.09,0
2p,0,0,1.74,0
3p,4.29,0,55.21,0
4p,0,0,34.6,0
5p,0,0,6.45,7.36
6p,56.42,0,43.56,0
7p,0,0,0,0
8p,3.36,0,74.62,0
9p,0,0,71.56,0
10p,0,0,0,0
11p,0,0,0,0
12p,31.2,0,5.35,0
16p,0,0,65.29,0
17p,0,0,19.73,78.99
18p,0,0,98.02,0
19p,0,0,100,0
20p,42.06,0,0,0
21p,85.12,0,0,0
Yp,0,0,99.93,0
Xp,5.67,0,94.27,0
1q,87.84,0,0,0
2q,2,0,0,0
3q,0,0,0,0
4q,0,0,16.05,1.86
5q,0,0,7.05,15.27
6q,2.3,0,94.35,0
7q,0,0,0,3.03
8q,100,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,4.27,0,9.06,0
12q,0.56,0,0,0
13q,0,0,0,0
14q,26.39,0,0,0
15q,1.57,0,93.5,0
16q,0,0,67.16,0
17q,0,0,11.81,11.72
18q,3.57,0,96.02,0
19q,41.01,0,0,9.02
20q,11.21,0,0,0
21q,60.62,0,0,0
22q,27.11,0,66.44,0
Yq,0,0,100,0
Xq,99.69,0,0,100
1p,0,0,0,0
2p,0,0,0.51,0
3p,1.14,0,62.36,0
4p,0,0,0,0
5p,0,0,0,5.96
6p,17.36,0,27.64,0
7p,0,0,0,0
8p,0,0,15.34,0
9p,100,0,0,0
10p,100,0,0,0
11p,0,0,26.83,0
12p,0,0,0,0
16p,15.76,0,75.1,7.73
17p,30.98,0,0,76.62
18p,0,0,29.81,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,1.92,0,2.33,0
2q,0,0,17.55,0
3q,4.29,0,0,9.95
4q,1.69,0,97.42,0
5q,0,0,0.35,0
6q,0,0,0,2.38
7q,30.02,0,0,2.67
8q,100,0,0,14.56
9q,21.88,0,0,0
10q,0,0,99.99,0
11q,0,0,0,0
12q,2.25,0,5.22,0
13q,0,0,77.73,0
14q,97.77,0,0,2.86
15q,0.78,0,2.14,0
16q,0,0,7.04,0
17q,100,0,0,11.08
18q,0.58,0,1.27,0
19q,0,0,0,0
20q,20.39,0,0,0
21q,5.45,0,0,0
22q,0,0,97.87,0
Yq,0,0,0,0
Xq,1.18,0,0,0
1p,0,0,0,14.07
2p,0,0,0,3.5
3p,0.72,0,96.07,0
4p,0,0,82.72,0
5p,96.44,0,0,0
6p,15.47,0,62.32,0
7p,0,0,0,0
8p,7.56,0,90.18,0
9p,5.77,0,25.55,0
10p,0,0,0,0
11p,0,0,20.01,6.88
12p,0,0,0,0
16p,9.36,0,0,10.9
17p,0,0,0,0
18p,2.13,0,0,0
19p,49.19,0,31.5,33.01
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,4.3,0
1q,0,0,0,0
2q,0,0,20.69,11.56
3q,79.17,0,20.8,0
4q,0.27,0,0,0
5q,0,0,100,0
6q,0.31,0,0,0
7q,0,0,0,0
8q,5.26,0,0,2.81
9q,64.08,0,21.54,0
10q,0.99,0,0,0
11q,0,0,0,0
12q,0,0,0,2.77
13q,0,0,0,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,3.26,0
18q,0,0,0,0
19q,22,0,73.98,0
20q,0,0,0,0
21q,65.6,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,0,16.43
2p,0,0,0,3.63
3p,0,0,100,0
4p,0,0,83.64,11.75
5p,0,0,0,0
6p,0.55,0,4.99,0
7p,0,0,0,0
8p,7.32,0,90.18,0
9p,6.68,0,25.5,0
10p,0,0,36.47,0
11p,0,0,20.01,6.88
12p,0,0,0,0
16p,0,0,0,10.55
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,85.12,0
Yp,0,0,99.93,0
Xp,4.32,0,0,0
1q,0,0,73.65,0
2q,0,0,20.72,11.56
3q,77.96,0,22.02,0
4q,0,0,2.57,8.25
5q,0,0,99.91,0
6q,0.91,0,76.63,0
7q,0.72,0,0,0
8q,7.41,0,0,2.81
9q,64.48,0,22.9,0
10q,0,0,100,0
11q,0,0,0,0
12q,0,0,0,0
13q,0,0,53.55,0
14q,98.92,0,0,0
15q,99.79,0,0,0
16q,0,0,0,0
17q,0,0,3.19,0
18q,8.58,0,79.34,0
19q,25.92,0,73.98,0
20q,0,0,1.45,0
21q,0,0,100,0
22q,0.92,0,0,0
Yq,0,0,100,0
Xq,0,0,0,0
1p,0,0,9.46,9.82
2p,0,0,0,0
3p,0,0,0,0
4p,0.66,0,0,0
5p,0,0,0,0
6p,1.63,0,0.54,5.66
7p,0.99,0,0,0
8p,0.85,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,1.49,0,1.32,0
12p,0,0,0,0
16p,1.85,0,1.81,9.66
17p,1.53,0,0,0
18p,0,0,0,0
19p,1.31,0,41.18,0
20p,1.7,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,85.15,0,7.34,0
1q,0,0,0.31,2.56
2q,0,0,0,0
3q,0.33,0,0,0
4q,0,0,0,0
5q,0,0,0.86,0
6q,6.47,0,30.5,26.86
7q,0,0,0,0
8q,0,0,0.37,0
9q,0,0,0,0
10q,0,0,0,0
11q,0,0,24.86,17.15
12q,0,0,0,0
13q,2.41,0,0,0
14q,0,0,1.12,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,2.42,0,0.93,0
22q,1.89,0,1.54,0
Yq,0,0,0,0
Xq,80.75,0,21.55,0
1p,0,0,0,0
2p,0,0,0,7.94
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,0,10.09
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,4.53
6q,0,0,0,0
7q,0,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,0,2.98
11q,0,0,0,0
12q,0,0,0,0
13q,0,0,0,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,1.53,0,97.28,0
2p,0,0,84.36,0
3p,12.66,0,69.31,0
4p,0,0,100,0
5p,0,0,0,0
6p,1.47,0,0.6,0
7p,0,0,100,0
8p,18.76,0,80.86,63.37
9p,0,0,0,0
10p,0,0,0,0
11p,98.42,0,0.75,18.83
12p,0,0,29.91,0
16p,12.92,0,0,12.41
17p,0,0,100,0
18p,9.15,0,90.61,0
19p,0,0,100,0
20p,0,0,100,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,0,0,0,99.81
1q,3.38,0,55.55,0
2q,0,0,100,0
3q,0,0,21.79,0
4q,0,0,99.92,0
5q,0,0,36.47,0
6q,0,0,0,0
7q,0,0,97.74,0
8q,100,0,0,100
9q,20.5,0,0,0
10q,0,0,84.95,0
11q,0,0,100,0
12q,4.9,0,86.52,0
13q,100,0,0,8.24
14q,1.52,0,0.82,0
15q,0,0,0,0
16q,9.4,0,0,5.94
17q,0,0,99.96,0
18q,1.95,0,98.59,0
19q,0,0,100,0
20q,99.81,0,0,0
21q,0,0,100,0
22q,0,0,100,0
Yq,0,0,0,0
Xq,0,0,0,100
1p,98.17,0,1.68,2.37
2p,75.04,0,0,24.94
3p,17.64,0,0,96.54
4p,0,0,0,0
5p,99.94,0,0,0
6p,24.06,0,0,0
7p,1.94,0,0,0
8p,0.73,0,1.49,97.58
9p,95.1,0,0,0
10p,100,0,0,100
11p,25.94,0,0,9.7
12p,4.47,0,0,93.04
16p,90.58,0,0,10.98
17p,63.81,0,38.01,64.77
18p,26.17,0,0,99.9
19p,78.49,0,0,100
20p,100,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,99.91,0,0,0
1q,0.33,0,0,0
2q,100,0,0.63,0
3q,78.26,0,0,91.37
4q,0,0,0,0
5q,100,0,0,0
6q,100,0,0,0
7q,0,0,7.8,97.36
8q,0.81,0,0,0
9q,22.74,0,0.59,0
10q,50.44,0,3.83,91.79
11q,100,0,0,0
12q,6.35,0,1.1,93.45
13q,38.04,0,0,35.66
14q,98.92,0,0,0
15q,11.06,0,1.47,0
16q,57.77,0,0.82,0
17q,100,0,0,5.24
18q,0,0,29.28,70.8
19q,50.06,0,0,52.49
20q,34.23,0,0,0
21q,100,0,0,0
22q,71.03,0,0,0
Yq,0,0,0,0
Xq,13.98,0,11.82,75.3
1p,20.25,0,0,0
2p,37.65,0,0,0
3p,25.28,0,0,0
4p,15.76,0,0,0
5p,10.98,0,0,0
6p,16.24,0,0,0
7p,41.43,0,0.57,0
8p,8,0,62.21,0
9p,0,0,0,0
10p,29.38,0,0,0
11p,33.19,0,0,0
12p,17.4,0,0,0
16p,26.51,0,0,9.45
17p,0,0,0,0
18p,20.56,0,0,0
19p,26.4,0,1.25,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,6.84,0,0,0
1q,20.39,0,0,0
2q,44.28,0,0,25.92
3q,25.28,0,2.63,0
4q,47.8,0,0,0
5q,20.22,0,0,0
6q,22.51,0,0,0
7q,21.99,0,9.05,0
8q,93.25,0,0,0
9q,0,0,0,0
10q,10.8,0,5.98,52.54
11q,17.53,0,0,0
12q,19.36,0,0,0
13q,30.76,0,0,0
14q,17.83,0,0,0
15q,3.36,0,0,0
16q,13.82,0,0,0
17q,71.09,0,0,5.8
18q,0.67,0,46.56,0
19q,29.83,0,0,0
20q,7.43,0,0,0
21q,18.41,0,0,0
22q,33.59,0,0,0
Yq,0,0,0,0
Xq,8.8,0,0,0
1p,0,0,0,0
2p,0,0,0,0
3p,0.34,0,0,0
4p,0,0,0,0
5p,3.1,0,0,0
6p,0.82,0,0,0
7p,0,0,0,0
8p,1.16,0,98.3,22.11
9p,0,0,95.1,0
10p,0,0,0,0
11p,1.22,0,0,0
12p,0,0,0,0
16p,5.85,0,0.9,9.66
17p,0,0,99.89,0
18p,0,0,0,0
19p,1.3,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,4.3,0
1q,0.42,0,1.34,0
2q,0.79,0,0,1.82
3q,88.38,0,0,0
4q,0.28,0,0,0
5q,0,0,100,0
6q,0,0,1.18,0
7q,0,0,0.6,0
8q,0.33,0,0,0
9q,0,0,0.43,0
10q,0,0,0.86,0
11q,18.05,0,0,61.24
12q,0,0,0,0
13q,0,0,1,0
14q,0,0,0,0
15q,3.38,0,0.54,0
16q,0,0,0,0
17q,100,0,0,4.63
18q,0,0,99.28,0
19q,0,0,98.72,0
20q,0,0,0,0
21q,0,0,0,0
22q,5.32,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,56.95,0,1.64,26.33
2p,100,0,0,66.92
3p,1.93,0,91.03,0
4p,0,0,72.06,0
5p,99.94,0,0,0
6p,2.21,0,56.22,0
7p,0,0,99.75,0
